ts,pid,comm,file,size,entropy,is_enc
1769820422.0117261,10546,apt-get,#1625,4096,4.7198,0
1769820422.0146368,10546,apt-get,#1625,4096,4.7213,0
1769820422.0154982,10546,apt-get,#1625,4096,4.7133,0
1769820422.0163193,10546,apt-get,#1625,4096,4.7687,0
1769820422.0182822,10546,apt-get,#1625,4096,4.7829,0
1769820422.0190556,10546,apt-get,#1625,4096,4.7970,0
1769820422.022916,10546,apt-get,#1625,4096,4.7747,0
1769820422.023809,10546,apt-get,#1625,4096,4.6743,0
1769820422.02569,10546,apt-get,#1625,4096,4.6390,0
1769820422.0275805,10546,apt-get,#1625,4096,4.6665,0
1769820422.028428,10546,apt-get,#1625,4096,4.8208,0
1769820422.0303283,10546,apt-get,#1625,4096,4.8444,0
1769820422.032298,10546,apt-get,#1625,4096,4.8076,0
1769820422.0342143,10546,apt-get,#1625,4096,4.7667,0
1769820422.0360804,10546,apt-get,#1625,4096,4.8004,0
1769820422.037952,10546,apt-get,#1625,4096,4.6944,0
1769820422.0397804,10546,apt-get,#1625,4096,4.6038,0
1769820422.0426452,10546,apt-get,#1625,4096,4.6411,0
1769820422.0435035,10546,apt-get,#1625,4096,4.7542,0
1769820422.044317,10546,apt-get,#1625,4096,4.7731,0
1769820422.0461807,10546,apt-get,#1625,4096,4.8473,0
1769820422.0470445,10546,apt-get,#1625,4096,4.7227,0
1769820422.0522637,10546,apt-get,#1625,4096,4.7289,0
1769820422.0552464,10546,apt-get,#1625,4096,4.7875,0
1769820422.057235,10546,apt-get,#1625,4096,4.6924,0
1769820422.0609708,10546,apt-get,#1625,4096,4.7702,0
1769820422.0618637,10546,apt-get,#1625,4096,4.6946,0
1769820422.0627275,10546,apt-get,#1625,4096,4.6758,0
1769820422.065627,10546,apt-get,#1625,4096,4.6800,0
1769820422.0665293,10546,apt-get,#1625,4096,4.7856,0
1769820422.0673685,10546,apt-get,#1625,4096,4.8001,0
1769820422.070233,10546,apt-get,#1625,4096,4.8607,0
1769820422.0711017,10546,apt-get,#1625,4096,4.7807,0
1769820422.0740228,10546,apt-get,#1625,4096,4.7757,0
1769820422.0749607,10546,apt-get,#1625,4096,4.7993,0
1769820422.0778604,10546,apt-get,#1625,4096,4.7064,0
1769820422.0787234,10546,apt-get,#1625,4096,4.6333,0
1769820422.0816422,10546,apt-get,#1625,4096,4.6447,0
1769820422.0825114,10546,apt-get,#1625,4096,4.7227,0
1769820422.0833132,10546,apt-get,#1625,4096,4.7629,0
1769820422.0861912,10546,apt-get,#1625,4096,4.8655,0
1769820422.0871081,10546,apt-get,#1625,4096,4.7109,0
1769820422.08999,10546,apt-get,#1625,4096,4.7501,0
1769820422.090927,10546,apt-get,#1625,4096,4.7643,0
1769820422.0941417,10546,apt-get,#1625,4096,4.7808,0
1769820422.0950344,10546,apt-get,#1625,4096,4.6526,0
1769820422.09793,10546,apt-get,#1625,4096,4.7349,0
1769820422.0988448,10546,apt-get,#1625,4096,4.7142,0
1769820422.1016889,10546,apt-get,#1625,4096,4.6721,0
1769820422.1026196,10546,apt-get,#1625,4096,4.6622,0
1769820422.1055126,10546,apt-get,#1625,4096,4.6781,0
1769820422.1063802,10546,apt-get,#1625,4096,4.7288,0
1769820422.107225,10546,apt-get,#1625,4096,4.7702,0
1769820422.1100824,10546,apt-get,#1625,4096,4.8179,0
1769820422.1109765,10546,apt-get,#1625,4096,4.8027,0
1769820422.1140432,10546,apt-get,#1625,4096,4.7763,0
1769820422.1148512,10546,apt-get,#1625,4096,4.7661,0
1769820422.1177404,10546,apt-get,#1625,4096,4.8134,0
1769820422.118631,10546,apt-get,#1625,4096,4.6740,0
1769820422.121556,10546,apt-get,#1625,4096,4.7006,0
