ts,pid,comm,file,size,entropy,is_enc
1769809622.048349,9660,apt-get,#1624,4096,4.6946,0
1769809622.0491612,9660,apt-get,#1624,4096,4.6758,0
1769809622.051082,9660,apt-get,#1624,4096,4.6800,0
1769809622.0518694,9660,apt-get,#1624,4096,4.7856,0
1769809622.0547192,9660,apt-get,#1624,4096,4.8001,0
1769809622.0556297,9660,apt-get,#1624,4096,4.8607,0
1769809622.0564022,9660,apt-get,#1624,4096,4.7807,0
1769809622.0602636,9660,apt-get,#1624,4096,4.7757,0
1769809622.0610971,9660,apt-get,#1624,4096,4.7993,0
1769809622.0639591,9660,apt-get,#1624,4096,4.7064,0
1769809622.0647922,9660,apt-get,#1624,4096,4.6333,0
1769809622.0676754,9660,apt-get,#1624,4096,4.6447,0
1769809622.068544,9660,apt-get,#1624,4096,4.7227,0
1769809622.0693583,9660,apt-get,#1624,4096,4.7629,0
1769809622.0722196,9660,apt-get,#1624,4096,4.8655,0
1769809622.073041,9660,apt-get,#1624,4096,4.7109,0
1769809622.0759065,9660,apt-get,#1624,4096,4.7501,0
1769809622.0767336,9660,apt-get,#1624,4096,4.7643,0
1769809622.0786765,9660,apt-get,#1624,4096,4.7808,0
1769809622.079515,9660,apt-get,#1624,4096,4.6526,0
1769809622.080309,9660,apt-get,#1624,4096,4.7349,0
1769809622.0831413,9660,apt-get,#1624,4096,4.7142,0
1769809622.0849748,9660,apt-get,#1624,4096,4.6721,0
1769809622.0868611,9660,apt-get,#1624,4096,4.6622,0
1769809622.0886993,9660,apt-get,#1624,4096,4.6781,0
1769809622.090566,9660,apt-get,#1624,4096,4.7288,0
1769809622.091345,9660,apt-get,#1624,4096,4.7702,0
1769809622.0921352,9660,apt-get,#1624,4096,4.8179,0
1769809622.0959718,9660,apt-get,#1624,4096,4.8027,0
1769809622.097439,9660,apt-get,#1624,4096,4.7763,0
1769809622.0982559,9660,apt-get,#1624,4096,4.7661,0
1769809622.1021426,9660,apt-get,#1624,4096,4.8134,0
1769809622.1030777,9660,apt-get,#1624,4096,4.6740,0
1769809622.1076877,9660,apt-get,#1624,4096,4.7006,0
1769809622.1085823,9660,apt-get,#1624,4096,4.6505,0
1769809622.109353,9660,apt-get,#1624,4096,4.6719,0
1769809622.113009,9660,apt-get,#1624,4096,4.6639,0
1769809622.116787,9660,apt-get,#1624,4096,4.7794,0
1769809622.1176703,9660,apt-get,#1624,4096,4.7340,0
1769809622.1185787,9660,apt-get,#1624,4096,4.8507,0
1769809622.119375,9660,apt-get,#1624,4096,4.7121,0
1769809622.1222136,9660,apt-get,#1624,4096,4.7330,0
1769809622.1230671,9660,apt-get,#1624,4096,4.7390,0
1769809622.1259124,9660,apt-get,#1624,4096,4.7425,0
1769809622.1265867,9660,apt-get,#1624,2978,4.7881,0
1769809622.1273916,9660,apt-get,#1624,4096,4.8094,0
1769809622.1303167,9660,apt-get,#1624,4096,4.7695,0
1769809622.1311426,9660,apt-get,#1624,4096,4.7569,0
1769809622.1340024,9660,apt-get,#1624,4096,4.7887,0
1769809622.1348586,9660,apt-get,#1624,4096,4.7997,0
1769809622.137696,9660,apt-get,#1624,4096,4.6898,0
1769809622.1385505,9660,apt-get,#1624,4096,4.7513,0
1769809622.1393301,9660,apt-get,#1624,4096,4.7521,0
1769809622.1421602,9660,apt-get,#1624,4096,4.8364,0
1769809622.143003,9660,apt-get,#1624,4096,4.7245,0
1769809622.145885,9660,apt-get,#1624,4096,4.7537,0
1769809622.1468127,9660,apt-get,#1624,4096,4.7831,0
1769809622.1497142,9660,apt-get,#1624,4096,4.7738,0
1769809622.1506014,9660,apt-get,#1624,4096,4.8274,0
1769809622.1514034,9660,apt-get,#1624,4096,4.6876,0
1769809622.1542358,9660,apt-get,#1624,4096,4.7703,0
1769809622.1551588,9660,apt-get,#1624,4096,4.7534,0
1769809622.1580524,9660,apt-get,#1624,4096,4.7963,0
1769809622.1589007,9660,apt-get,#1624,4096,4.7953,0
1769809622.161752,9660,apt-get,#1624,4096,4.6690,0
1769809622.1625783,9660,apt-get,#1624,4096,4.7117,0
1769809622.1633651,9660,apt-get,#1624,4096,4.7186,0
1769809622.1662304,9660,apt-get,#1624,4096,4.7472,0
1769809622.167111,9660,apt-get,#1624,4096,4.7756,0
1769809622.1699603,9660,apt-get,#1624,4096,4.7895,0
1769809622.1708362,9660,apt-get,#1624,4096,4.6800,0
1769809622.1737108,9660,apt-get,#1624,4096,4.7198,0
1769809622.1745915,9660,apt-get,#1624,4096,4.7213,0
1769809622.1754363,9660,apt-get,#1624,4096,4.7133,0
1769809622.178313,9660,apt-get,#1624,4096,4.7687,0
1769809622.1791341,9660,apt-get,#1624,4096,4.7829,0
1769809622.1819758,9660,apt-get,#1624,4096,4.7970,0
1769809622.1828377,9660,apt-get,#1624,4096,4.7747,0
1769809622.1857347,9660,apt-get,#1624,4096,4.6743,0
1769809622.1865969,9660,apt-get,#1624,4096,4.6390,0
1769809622.1874225,9660,apt-get,#1624,4096,4.6665,0
1769809622.1903675,9660,apt-get,#1624,4096,4.8208,0
1769809622.19128,9660,apt-get,#1624,4096,4.8444,0
1769809622.194164,9660,apt-get,#1624,4096,4.8076,0
1769809622.1950653,9660,apt-get,#1624,4096,4.7667,0
1769809622.195987,9660,apt-get,#1624,4096,4.8004,0
1769809622.1968532,9660,apt-get,#1624,4096,4.6944,0
1769809622.1996667,9660,apt-get,#1624,4096,4.6038,0
1769809622.2025487,9660,apt-get,#1624,4096,4.6411,0
1769809622.203417,9660,apt-get,#1624,4096,4.7542,0
1769809622.2063122,9660,apt-get,#1624,4096,4.7731,0
1769809622.2071736,9660,apt-get,#1624,4096,4.8473,0
1769809622.2100332,9660,apt-get,#1624,4096,4.7227,0
1769809622.210916,9660,apt-get,#1624,4096,4.7289,0
1769809622.2137527,9660,apt-get,#1624,4096,4.7875,0
1769809622.2146487,9660,apt-get,#1624,4096,4.6924,0
1769809622.2175345,9660,apt-get,#1624,4096,4.7702,0
1769809622.2183645,9660,apt-get,#1624,4096,4.6946,0
